place_id,name,phone,website_url,reservation_url
ChIJTW9wBGqpQjQREpa8bc9E3fQ,咖啡學人-老傑克 The Cafeist & Old Jack,02 2367 9258,https://www.facebook.com/OldJack,
ChIJV_SOYpqpQjQRA9cnwa-fRdc,咖啡學人-傑克威爾 The Cafeist & Jackwell,02 2368 0045,https://www.thecafeist.com/,
ChIJHwH_sC8AaDQR4JPPrq-ZgMY,奉陪茶莊,02 2939 5057,,
ChIJxWyMgiyqQjQRvxsABDJsO68,姊姊的廚房,02 2708 2386,https://www.facebook.com/my1308.543,
ChIJzbWfE9avQjQRO9epSFm33dI,季節廚房,02 2858 1953,,
ChIJbyjfSQSqQjQRhVrZWCaY1y8,季滿屋日本料理,02 2935 0387,https://www.facebook.com/291379890973063/,
ChIJ2wXDYrusQjQRFSRo7dywgho,定食8 康寧店,02 2632 3590,http://www.sushiexpress.com.tw/,
ChIJb5CtlsypQjQRStcZ1ACr6O4,尚雯早午餐,0936 085 646,https://www.facebook.com/Stablebrunch/?ref=bookmarks,
ChIJc_923ASpQjQRgzoUHio2o6A,帕斯塔焗麵所 帕斯塔義麵所 西門町義大利麵·焗烤·平價美食,02 2381 8668,https://linktr.ee/pastahouse100,
ChIJAX3iT1mpQjQRSW1guXtO7wE,幸福早午餐,02 2541 5057,,
ChIJnYrKSCWtQjQREPUePSrle7Y,幸福早午餐,0928 272 536,https://anny2949.pixnet.net/blog/post/268826131,
ChIJe6MIKuSrQjQRXf1hfwIiNL4,幸福咬一口,,https://lin.ee/gKJqxF9,
ChIJeWJIoc6vQjQRzOQ6P_hqFjI,幸福食光 義大利麵烘培坊,02 2891 8656,,
ChIJbU4FGwCrQjQRe_V1ShRF1_Q,底特律pizza,02 2236 3608,,
ChIJHcGMToKpQjQRcWfGfKBrPIE,府岸台菜海鮮城,02 2393 5901,,
ChIJsfDihtipQjQRvnUgKnWvyPs,忠青商行 微風台北車站店,02 2311 7989,https://www.facebook.com/ChungChingstore/,
ChIJi2noNqOuQjQRbA-Scsp0ws8,怡客咖啡 士林店,02 2880 5920,http://www.ikari.com.tw/,
ChIJuxRStBKqQjQRiY6syO1DebE,怡客咖啡 文山店,02 2230 1717,https://www.ikari.com.tw/main.php,
ChIJIWFwqW-pQjQRG1swI_5bSsc,怪咖屋THE WACKO HOUSE Brunch & Bar,02 2365 0119,https://www.facebook.com/thewackohouse,
ChIJKX3oQbypQjQRkvM-qBEwhfY,拉亞漢堡 北市中華,02 2301 2876,https://www.facebook.com/LAYATPECH/?ref=page_internal,
ChIJMUwgSuKrQjQRizcHD3amAgk,拉亞漢堡 台北錦州,02 2515 1619,https://now.laya.com.tw/table?store=64a4deabc06ca680d4ab23ec,
ChIJ_w9hMsmpQjQRLx2Bqp029us,拌米,02 2508 3430,,
ChIJr2PsqSGtQjQR9a7aBciVG4Y,拌路食事（ 週二、週三休息）,0901 323 796,https://imenu.com.tw/halfway/halfway_114/menu,
ChIJtSr-hrqrQjQR2-oMPU9LoDc,明水然・樂-遠百信義店(遠百A13店),02 8786 0466,https://booking.twledodo.com/,
ChIJPUX9iw6tQjQRE-UwkTLnci4,東方樓 台北漢來店,02 2788 1618,https://www.hilai-foods.com/brand-content/40,
ChIJ0T8kdeyvQjQRP_fYUl6rVVg,東京家庭義大利麵 士林,0900 029 038,https://www.facebook.com/p/%E6%9D%B1%E4%BA%AC%E5%AE%B6%E5%BA%AD%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-%E5%A0%BA%E4%BA%BA%E9%A4%90%E9%A3%B2-61556499227446/?locale=zh_TW,
ChIJLSRIRgCvQjQR3HxGzsFFkD8,東京家庭義大利麵 堺人餐飲 天母,0900 029 038,https://www.facebook.com/p/%E6%9D%B1%E4%BA%AC%E5%AE%B6%E5%BA%AD%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-%E5%A0%BA%E4%BA%BA%E9%A4%90%E9%A3%B2-61556499227446/?locale=zh_TW,
ChIJMTEyc7usQjQRJaMSPiuK3HM,東湖家鄉小吃,02 2630 6877,https://liff.line.me/1657717129-L7nrjAqG/DongHuJSSC/menu,
ChIJ-wWUb-WrQjQRRalMaORtvUc,松山區立可康餐廳,02 2546 8597,,
ChIJu5NcQ2-pQjQRLklL1NptpjQ,松日本料理,02 2581 6970,https://www.facebook.com/pages/%E6%9D%BE%E6%9B%B0%E6%9C%AC%E6%96%99%E7%90%86/150554205007879/,
ChIJEVCUKC-rQjQRVRSIy37cv4k,松松咖啡,0926 193 103,https://www.instagram.com/song_song1023?igsh=enJpMTZmNGp2NTll,
ChIJvdWMGY2rQjQRjF3SNuha2Tw,松果院子,02 2765 0386,http://www.r-pinecone.com/,
ChIJT91JuH2pQjQReBnuL1zoca0,松滿樓,02 2751 8479,http://www.smlts.com.tw/,
ChIJeQV6HMerQjQR5SBpP7W5fik,板石 Slate cafe,02 2773 1515,https://www.unitedhotel.com.tw/dining/page/2,
ChIJ39Ld-PKsQjQREeJbLUucamY,欣晨堡早午餐,02 8791 3719,,
ChIJqX7CxKesQjQRWduxZ7juYTM,欣葉小聚 南港店,02 2785 1819,https://www.shinyeh.com.tw/content/zh/brand/Index.aspx?BrandId=3,
ChIJRXL_JXOpQjQRowS1Pdt1jVE,欣葉日本料理館前店,02 2371 3311,https://www.shinyeh.com.tw/content/zh/brand/Index.aspx?BrandId=4,
ChIJrSZypLCrQjQRdNWuZqKdwqM,欣葉台菜 信義新天地A9店,02 8786 1234,https://www.shinyeh.com.tw/content/zh/brand/Index.aspx?BrandId=1,
ChIJtzSuKQqpQjQR8Mw4pIK5WFM,武蔵野森珈琲 Diner 台北西門相鐵店,02 2311 0997,https://www.musashi.com.tw/,
ChIJI9QfewCrQjQRnfORR1qSOFM,武蔵野森珈琲Diner 遠東GARDEN CITY大巨蛋店,02 2768 6118,https://www.facebook.com/mmcoffee.tw?mibextid=LQQJ4d,
ChIJcVktbOarQjQRC3OpgHRsR6M,波波早午餐 民生總店,02 2545 7990,,
ChIJIWUYXRCrQjQRxl4NXRJv_cg,波波草Brunch,0965 162 803,,
ChIJEypAtQisQjQRZ0zM2T_iyak,波赫士領地精品咖啡館 明水店 提拉米蘇 千層蛋糕,02 2532 9990,https://www.yyyy.com.tw/,
ChIJYR9wWIytQjQR8gzoVNqYgy8,波赫士領地精品咖啡館 提拉米蘇 千層蛋糕 BorgesPlace昌吉店,02 2598 3999,https://www.facebook.com/profile.php?id=100088387524130&mibextid=LQQJ4d,
ChIJK-3CxhWpQjQRCdqRFa1pamo,牧山丘,02 2557 8938,https://goo.gl/rX5iPD,
ChIJecy-oUypQjQRprFZ8c90Z1k,物理漢堡,,https://lin.ee/EhelMro,
ChIJyer-9MmrQjQRlumkOoIg8bQ,玩味食茶-早午餐,02 8786 0084,https://facebook.com/Funmoment.Meals,
ChIJe3lTjT2pQjQRC3cZsyq6xU8,肯都咖啡 Cando Coffee 自烘焙咖啡與甜點,02 2338 0898,,
ChIJb60C59GpQjQRqYxtu0IA9dI,芙稻菓室 Fú Dàu Pastry Studio,02 2552 8312,https://fudau.cyberbiz.co/,
ChIJu1Cbju6rQjQRfHWLfwSBGjg,芝生食堂 民生社區店,02 2719 0001,https://www.facebook.com/SibafuMinSheng/,
ChIJbdxVNwCrQjQR3S6nw6ih34w,花心廚房(不定休)平日午晚餐營養餐盒與咖哩、假日全天早午餐,02 2651 7528,https://imenu.com.tw/kokoroFCP/branches,
ChIJmdP86bSrQjQRvWsO996B8eg,花房CAFE,02 2729 7697,,
ChIJPeDT3eirQjQRuaBAh9usvfY,花娘小館（創始店）,02 2718 4469,https://inline.app/booking/-NxuTOP0taCoQTNLDSOB:inline-live-3/-NxuTOcBfhTil0vSRGef,
ChIJVdLedLysQjQRRsgnoYBGG_M,花暖簾,0970 390 741,https://www.facebook.com/HananorenTaipei/,
ChIJT5KYxWCrQjQRQNYOWTUIuHw,花滔廚房,02 2577 2445,,
ChIJuUnPP0KpQjQRguNrS_dGJ7c,花漾薇漫餐廳,02 2365 6188,,
ChIJX--8IQipQjQRs2uPQ15m7PI,花嘴廚房,02 2361 6998,https://m.facebook.com/whatdaykitchen/?ref=bookmarks,
ChIJ45oJLh6vQjQRirxG0KgMRp8,花嶼輕食館Flower Island Brunch-台北士林站輕食早午餐,02 2883 8825,https://www.instagram.com/flower_island_brunch?igsh=MTY2ZzRvbjRzaXBzeg%3D%3D&utm_source=qr,
ChIJ6y4JAJOvQjQRhiE0QRlXljY,芳儀台越料理,02 2876 0229,,
ChIJkSeH9k-uQjQRJJ2Sydh38BA,芽米日子純植物飲食,02 2891 9394,https://www.facebook.com/yummyveganhome/,
ChIJyZwTOpWrQjQRcTfYjqt_YJc,金山客家小館 光復店,02 2766 9327,https://www.facebook.com/%E9%87%91%E5%B1%B1%E5%AE%A2%E5%AE%B6%E5%B0%8F%E9%A4%A8%E5%85%89%E5%BE%A9%E5%BA%97-277636379350,
ChIJreHRsN-rQjQRdK09q30Jrc4,金好家客家菜,02 2506 3980,,
ChIJedF3FQCrQjQRNYHrNUmD3DQ,金春喜韓廚-台北長一店,02 2741 7579,https://www.facebook.com/profile.php?id=61580028221419&mibextid=wwXIfr&mibextid=wwXIfr,
ChIJp1KnFQCrQjQRec88ErjUn3o,金春喜韓廚-Citylink南港店,02 2788 9968,https://www.facebook.com/kimchunhee.korea,
ChIJIzXJbmCpQjQR2suZY66-gZc,金香廚房,02 2504 4016,https://www.facebook.com/wayw25044016/,
ChIJTSYZklepQjQRuZ7bv4Dr-nI,金孫韓廚 義大利麵 (中山店),02 2523 0276,https://www.instagram.com/goldensonkoreapasta?igsh=bTI3dGs2ZHhuZGNh,
ChIJvZks39avQjQR3Vo7qkc23zY,金孫韓廚 義大利麵(士林店),02 2883 1315,https://www.instagram.com/goldensonkoreapasta/,
ChIJv8ymJnmsQjQRRRJ4b0I9LDw,金泰日式料理-內湖店,02 8792 8167,https://www.facebook.com/%E9%87%91%E6%B3%B0%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86-111841048892618/,
ChIJWa4TsIauQjQRub_8jADv360,金菠蘿天母東路早午餐店,02 2873 0017,,
ChIJUffUFF-pQjQR3DQUYxSkvoQ,金獅取水 Cafe And Brunch,02 2503 9295,https://www.facebook.com/goldenlionkafe?mibextid=LQQJ4d,
ChIJZdcmMwmpQjQRVhoFltvFacY,金獅樓,02 2312 2675,http://www.goldenlion.tw/,
ChIJT2Un5X-uQjQRp0RnkammO5Q,金蓬萊遵古台菜餐廳,02 2871 1517,http://www.goldenformosa.com.tw/files/13-1250-19780.php,
ChIJO6AKNZWvQjQRantLB0sfI1Q,金龍山海旬味,02 2871 6706,https://inline.app/booking/jinglong,
manual-jinguobei-hotpot-neihu,金鍋盃小火鍋,02 8797 3827,https://www.facebook.com/Jinguobei2/,
ChIJ_QSp5uWpQjQRRuAnY7GgxAY,長春亰華海鮮餐廳,02 2568 2323,https://www.ccjh.com.tw/,
ChIJ4RSE4purQjQR_yxcNhN2dvM,長廊粵式腸粉 Changlang Rice Noodle Rolls,02 2528 7999,,
ChIJfdLsAKGrQjQRZN9pbdAFWFg,阿3義大利麵,02 2728 3017,https://www.facebook.com/%E9%98%BF3%E7%9A%84%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-139056956109081/,
ChIJMTDjgL-rQjQRYK9zG2KJ-iw,阿東師,0987 220 720,https://www.facebook.com/higashiw/,
ChIJoxEII3qrQjQRDblyEs1rxyc,阿波羅早午餐,02 2732 6627,https://fnb-qrcode.trendlab.ai/v15/home?braId=1011523351736352768&codeId=1013944969504272384,
ChIJSf1EVFGuQjQRSP6mbaaOdKI,阿金江浙小館,02 2892 3801,https://www.facebook.com/pages/%E9%98%BF%E9%87%91%E5%B0%8F%E9%A4%A8/175619065820906,
ChIJfVg9VFGuQjQR3OXOjpHCw5s,阿馬非餐廳,02 2895 1125,,
ChIJL-GjbFmpQjQR4tZpfRPu-Dg,阿超早午餐店,02 2581 8148,,
ChIJkeHuYaOpQjQRHWmB0ywBXrQ,阿瑪迪斯咖啡館京站店,02 2550 0520,https://www.kaffeeamadeus.com/,
ChIJoSlrdwCpQjQR1QqGIzjp_A8,青沐 (中山店),02 2555 9622,https://www.instagram.com/qingmu_zhongshan?igsh=aTgyOGdsMDMxb3Vl&utm_source=qr,
ChIJtfvrqESrQjQR1EbDQ3SN5g0,青沐（大安店）,02 2775 4790,https://www.facebook.com/profile.php?id=61550333993802&mibextid=LQQJ4d,
ChIJVYa5FjKqQjQRZyu9mvTqQlc,青沐（敦北店）,02 2517 5503,https://m.facebook.com/%E9%9D%92%E6%B2%90%E5%88%9D%E9%A3%9F-116158869067985/,
ChIJuZsR0mWsQjQRpb6zeMjnXHY,青松義大利麵,02 2627 5291,,
ChIJcfB5sMarQjQROm72E-2Hlfo,青春漢堡 · Aoharu Burger 台北世貿店,02 2720 0029,https://aoharuburger.blogspot.com/,
ChIJ-3s7HuarQjQRXFxg_uugWyI,青隅,02 2715 6886,https://www.mandarinoriental.com/en/taipei/songshan/dine/the-jade-lounge?src=loc.yext.motpe.ggl,
ChIJr9JFPW-pQjQRvynzM2OVS6I,青葉台灣料理（創始店）,02 2571 3859,https://aoba1964.mystrikingly.com/,
ChIJjSj3KvarQjQRhQiXuwVdvwc,青樓中式餐酒館,02 2578 8856,https://inline.app/booking/chinglou,
ChIJ079AtyOrQjQRKtxKHhdlL80,南北合小館,02 2749 1750,https://www.facebook.com/%E5%8D%97%E5%8C%97%E5%90%88%E5%B0%8F%E9%A4%A8-1032158026943802/,
ChIJfWNqV8-rQjQRJAiwfk_LCyg,南村,02 2711 7272,https://www.facebook.com/44svbistro/,
ChIJL5CBZouuQjQRK_ZSzMi6y7s,哇讚廚房丼飯麵食,0922 751 456,https://www.facebook.com/ives530,
ChIJ4-a6VwCtQjQRb99Ql08KCIM,哈妮早樂子咖啡早午餐,02 2657 5466,,
ChIJI-1f22mtQjQRxIYULxKwW6I,哈姆選物 Hamu Café,02 2898 8212,,
ChIJT-DKLCWvQjQRY72LvkunzTs,哈柔廚房 早午餐,02 2896 6335,https://m.facebook.com/pages/category/Breakfast---Brunch-Restaurant/%E5%93%88%E6%9F%94%E5%BB%9A%E6%88%BF-106313814723255/,
ChIJ4eTDcKupQjQRs1kp632Ui3I,哈泰 泰式料理 花博店,02 2597 7555,https://www.facebook.com/profile.php?id=100063902301628#,
ChIJG9GCvPqrQjQRnHCLcaK_RjE,哈堡堡輕食早午餐台北光復店,02 2578 2800,https://hotburger.com.tw/,
ChIJo0lm5rypQjQRYa4S628K5XQ,哈燒小食堂,02 2304 7720,https://www.facebook.com/pages/%E5%93%88%E7%87%92%E5%B0%8F%E9%A3%9F%E5%A0%82/1563949770575195,
ChIJx7XHJk-uQjQRPBllRcowRAc,哈麵飯店,02 2891 3468,https://www.facebook.com/HeyMan.Restaurant/,
ChIJwTl8w2erQjQRYdU-b3oz5F0,姜娜小廚韓式料理,02 2732 1376,,
ChIJE9VkEfupQjQRDV-R2oV0w70,姥姥酸菜魚 微風北車店,0936 621 760,https://www.instagram.com/laolaosuancaiyu/?hl=zh-tw,
ChIJS-zNIF-pQjQR1vU1UjOlTM4,威尼斯義大利餐廳,02 2502 4093,http://www.venice168.com.tw/,
ChIJAQAAALWrQjQR1lBZdSERshw,威美早餐店,02 2720 9364,,
ChIJLfX2m3WpQjQRILURpt3M0_4,客美多咖啡 - 中山店,02 2568 1017,https://komeda.com.tw/,
ChIJhYpqMJavQjQRgLRLBq-IZlI,客美多咖啡 - 天母店,02 2831 0067,https://facebook.com/komeda111,
ChIJo4Ncs1mrQjQR6NbTBW7-B40,客美多咖啡 - 敦南信義店,02 2709 8077,http://fb.me/komeda004,
ChIJ77KEJzGvQjQRBMFo8JTHrPU,客美多咖啡 Komeda‘s Coffee - 士林店,02 2834 2720,https://komeda.com.tw/,
ChIJwzjqROapQjQRA2BDLic5Of4,客美多咖啡 Komeda‘s Coffee - 誠品站前店,02 2331 0810,https://komeda.com.tw/,
ChIJRQbog52vQjQRi702uNuQexQ,客美多咖啡 Komeda's Coffee 石牌店,02 2826 1086,https://komeda.com.tw/,
ChIJl_iohMKpQjQR6o1kcgQlfAw,客家美食小吃館,02 2311 5682,,
ChIJQ2CBmm-sQjQRS_oeQ54rbA4,客意直火比薩 (內科西湖店),02 2656 2188,https://pizzacreafe.oddle.me/zh_TW/#8a81929c67cf78300167cf8aed380fa5,
ChIJkRVZm5KrQjQRddHUeGL3mK0,巷子義大利麵,02 2756 0994,https://www.facebook.com/%E5%B7%B7%E5%AD%90%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5-138412806231899/,
ChIJuQTi1UurQjQRY_XJpSR0edQ,巷弄土司,,https://lanetoast.com/,
ChIJP20UK06tQjQR6ZAFeuioAHA,巷弄早午餐,02 2794 9028,,
ChIJWzVrzpupQjQRofikAqvFsrc,帝拉摩地中海舒食料理 Telamo 古亭店,02 2392 5200,https://telamo.com.tw/locations?branch=telamo,
ChIJXatc2l-rQjQRzG-NGQJTKrM,拱心意義大利麵,02 2651 7217,https://m.facebook.com/BestRegards150/,
ChIJxYT9xlGuQjQRcOe6AcacQoI,拾米屋 SheMe house,02 2892 2800,http://www.sheme.tw/,
ChIJgW7nPkWuQjQRGwTLuQU2QaI,拾米屋咖哩店 - SheMe House Curry,02 2892 6040,http://www.sheme.tw/,
ChIJP6NKrxmpQjQRaRqLKrx4pDc,拾味料理所,02 2308 8208,https://www.facebook.com/profile.php?id=61555786900423&mibextid=ZbWKwL,
ChIJGZIfql6pQjQRBGtx5s6uTAM,拾悅,02 2518 5711,https://www.facebook.com/ShiYuepasta?mibextid=LQQJ4d,
ChIJoTVYRDusQjQRL1K7oCgJ7Sk,故宮晶華,02 2882 9393,http://www.silkspalace.com.tw/,
ChIJ7TAYfLyrQjQRysgf1KWfY2A,星馬快餐 Sin Ma Express 海南雞飯 星馬料理專賣店 台北南港環球百貨店,02 2783 6704,,
ChIJQeGuX7mrQjQRaWkzgt7mxpU,星期五美式餐廳 信義餐廳,02 2720 3579,https://tgifridays.com.tw/,
ChIJAcyaLl-pQjQRFIx0zUGxMgo,映 我家廚房,02 2517 0596,https://www.facebook.com/InOurSweetKitchen/,
ChIJb-YU9VmrQjQRLmKZkT7twr0,春月日式食堂,02 2793 4781,https://liff.line.me/1645278921-kWRPP32q/?accountId=chunyue,
ChIJ9W7NgU2pQjQRvY_dGCYbIcA,春韭 晴光店,02 2593 0155,https://www.facebook.com/springleek.tw,
ChIJycE7ppGpQjQRoxr2WRerTm0,春稻生活館＆搭伙伴簡餐,02 7751 9130,,
ChIJk7sai7evQjQRSu7Q7UCAlzg,春霖小食,02 2885 4088,,
ChIJayeQKzerQjQRl_1lCzPVisE,柏穀德精選BuonGusto stile di vita LaLaport南港店（概念咖啡廳）,02 7701 7705,https://www.buongustoltd.com/,
ChIJt9SF166pQjQRNsm7WmAS218,柚子早餐屋（原西門町柚子早餐屋）,02 2370 2022,https://www.facebook.com/youzibreakfast/,
ChIJOZb-_gWtQjQRXA4QgcB7KLE,柚子花花青春客家菜(南港LalaPort),02 2786 2509,,
ChIJ757aX8-pQjQRLOrjWHzw6RM,柚子花花客家菜(台北店),02 2521 8601,https://www.facebook.com/UefafaHakkaCusine.TPE/?ref=page_internal,
ChIJmUBgXZmvQjQReJDEy08D34c,泉源閣 Bando Club,02 6610 0100,https://www.regenttaiwan.com/dining/outside-dining/bando-club,
ChIJu-MHpQypQjQR7dsnov85OYA,洋朵義式廚坊-重慶店,02 2331 6268,,
ChIJD1-a0iipQjQRDOCUK4nQB8Y,洋城義大利餐廳-東森廣場北車店,02 2375 1899,https://www.facebook.com/YunChenRestaurant,
ChIJOxNRziWpQjQRnURZTVXDTfI,洋城義大利餐廳-桂林家樂福店,02 2311 2618,https://www.facebook.com/YunChenRestaurant,
ChIJAbHaEnOpQjQRFwWBq3E33QM,洋庭坊義大利麵,02 2370 2377,,
ChIJZxaW3SOrQjQRGzm1zwc6r2U,活海鮮私廚（預約制需提前預約）,02 2718 9319,https://linkbio.co/5060207XfX1Wq?utm_source=instabio&utm_medium=share,
ChIJZe-3S7qpQjQRomolCrIbqkM,流金歲月紅茶餐坊,02 2332 6106,https://www.facebook.com/%E6%B5%81%E9%87%91%E6%AD%B2%E6%9C%88-1620582854853836/,
ChIJVVVVVUipQjQR8kTMBy3VP3c,為什麼手工窯烤披薩,0989 308 978,https://www.facebook.com/WHYPIZZA,
ChIJNeTcl5OuQjQRMFuU1uEJ4MM,狠雷早午餐店,02 2826 2079,https://www.facebook.com/%E7%8B%A0%E9%9B%B7%E6%97%A9%E5%8D%88%E9%A4%90%E5%BA%97-%E5%8E%9F%E6%97%A5%E4%B9%85%E6%97%A9%E5%8D%88%E9%A4%90%E5%8E%9A%E5%91%B7%E5%8E%9D%E9%82%8A-100378165051093,
ChIJtbu-JE2oQjQRdRYZ7jLitwE,珍寶園餐廳,02 2308 7123,,
ChIJIzxoocarQjQRONCdaF7cU6A,皇城老媽,02 2773 6936,http://www.laomataipei.com/,
ChIJ1-Wc9pauQjQRhLUP8eyr3c4,皇室吉利堡早午餐,02 2833 5969,https://www.facebook.com/RoyalZhiShan/,
ChIJTWxPJwCrQjQRsW2qLn4sGmo,皇宴天成,02 2579 0556,,
ChIJv9il1dqrQjQRiuwJLhK17ZY,皇家哥本哈根咖啡輕食複合店,02 2711 3362,https://www.facebook.com/rccafe.tw,
ChIJb4TLv3KvQjQR880suB_3bBY,相思起小館,02 2894 2916,https://www.facebook.com/%E7%9B%B8%E6%80%9D%E8%B5%B7%E5%B0%8F%E9%A4%A8-136142527158858/,
ChIJe50ImmKsQjQRbCA7Gi8qELg,約翰廚房-約翰pasta,02 8751 0802,https://www.facebook.com/NEIHU.JOHN.PASTA/timeline,
ChIJNWsI2DEAaDQRFnzkcY3c-c8,紅木屋-文山熱炒推薦,02 2939 9706,https://lin.ee/VzIRGeZ,
ChIJKSJypLCrQjQRAoJz0Xzwx-U,紅豆食府 信義店,02 8789 2929,https://rsv.skm.com.tw/groups/skm-xinyi/companies/-KsqaUb1U_CGncVPQV7m/restaurants/-KsqaUbvMW4rE7XJK17l/waiting?date=2021-11-22&groupSize=2,
ChIJ7y2qTJeuQjQROi3wxaUmtKA,紅豆食府 SOGO天母店,02 2833 2208,http://www.shanghaishanghai.tw/,
ChIJsZJ6bZerQjQRIA2E-nlty_g,紅厝客家小館,02 2747 6013,https://www.facebook.com/%E7%B4%85%E5%8E%9D%E5%AE%A2%E5%AE%B6%E5%B0%8F%E9%A4%A8-199757990078819/,
ChIJHc1h5KOrQjQRdE567poPAI0,紅番茄義大利麵,02 8786 1558,,
ChIJXwIAEsCrQjQRO_D-58dbng0,紅橘子精緻早午餐 松山光復店,02 2747 7566,http://www.redorange.com.tw/,
ChIJ5xVtqKSrQjQRoQMrty023io,紅橘子精緻早午餐 松山敦北店,02 2367 2228,http://www.facebook.com/FreshUrDay,
ChIJwxtW1ZirQjQR65ZbRCb6bk0,紅橘子精緻早午餐 信義虎林店,02 2765 1515,http://www.redorange.com.tw/,
ChIJyRj-s-2pQjQR_24Q7W3V3l4,紅磡 新飲茶 （林森店）,02 2542 3838,https://www.facebook.com/HungKan2002?mibextid=LQQJ4d,
ChIJjec7IywAaDQRPy7SXHADnno,美加茶園Mei-Jia Tea,02 2938 6277,,
ChIJpejHzISpQjQRI0Yz5cueWEE,美好生活 咖啡廳,02 2591 2312,https://www.threads.com/@footspa101,
ChIJgV9nKrWtQjQRSJnLTjDC7eU,美好拾光cafe&brunch,02 2627 0986,http://facebook.com/light09866,
ChIJk2QGnWKsQjQRry6CO34BVm8,美好食光～早,0980 112 226,,
ChIJVVVVVbyuQjQREGHUKfS5gd4,美食屋早餐店-士林人氣必吃早餐 推薦熱門銅板美食 好吃早午餐店 便宜好吃 好評 早餐首選,02 2836 7375,,
ChIJv4QTYa6pQjQRZrq0wJGdJdY,美婆婆早午餐,02 2304 0559,,
ChIJzzjYlLyrQjQRNJlRP5_wfbw,美術系壽司-台北景美店,02 2934 8089,https://m.facebook.com/431310670770582/,
ChIJt5S1IYSrQjQRvca0WrqUKTE,美福乾式熟成牛排館 Fresh & Aged Italian steak house,02 2796 1566,https://www.facebook.com/freshandaged/,
ChIJEZLberGuQjQRWJ5reNTAf_g,胃太小私房菜,02 2836 1557,,
ChIJKSngp6apQjQRjAqJOgmmS_4,背包廚房手工披薩咖啡屋,02 2312 2508,https://www.facebook.com/sweet.as.kitchen/,
ChIJFeXl2q2vQjQRfAwG7jZnWwU,胖老闆丼飯,02 2893 1955,https://www.facebook.com/100052050115986,
ChIJf50NbS6rQjQRA1tq004DNZs,苒冉小食光,02 2788 9639,http://www.facebook.com/ranran2019,
ChIJeXcmPb-pQjQR5nrekqtJ-9E,英仕堡精緻早午餐汀州店,02 2362 1086,https://www.facebook.com/p/%E8%8B%B1%E4%BB%95%E5%A0%A1%E6%97%A9%E9%A4%90%E6%B1%80%E5%B7%9E%E5%BA%97-100057279977198/?locale=zh_TW,
ChIJXw3oGNWpQjQR4CS7NTPdKss,英吉利私房料理(預約制),02 2322 5252,https://yingjili.weebly.com/,
ChIJZTNGjn2uQjQRtvfe01IHnzA,茉莉漢堡,02 2872 5357,,
ChIJD_w8zSavQjQRdGub8mniLZU,食光機芝山店,02 2832 1111,https://www.ubereats.com/taipei/food-delivery/%E9%A3%9F%E5%85%89%E6%A9%9F/oPw7vbEqQeuzX9KtAUsFzw?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMkxhbmUlMjAyMDklMkMlMjBHb25nZ3VhbiUyMFJvYWQlMjIlMkMlMjJyZWZlcmVuY2UlMjIlM0ElMjJFa0ZNWVc1bElESXdPU3dnUjI5dVoyZDFZVzRnVW05aFpDd2dRbVZwZEc5MUlFUnBjM1J5YVdOMExDQlVZV2x3WldrZ1EybDBlU3dnVkdGcGQyRnVJREV4TWlJdUtpd0tGQW9TQ1FNS3E4NWVya0kwRVhpbzczOTVtaG1yRWhRS0VnbDNTMXB4RjY1Q05CR0xVclpaRGNTekNnJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMmdvb2dsZV9wbGFjZXMlMjIlMkMlMjJsYXRpdHVkZSUyMiUzQTI1LjEyNzc0MjglMkMlMjJsb25naXR1ZGUlMjIlM0ExMjEuNTA4Njc2JTdE&utm_source=menu-maker,
ChIJk1zYdgCtQjQRxm0I58yBV_c,食時樂,02 6609 0131,https://page.line.me/322ruxvp,
ChIJbSZ392CpQjQRBZs4WRXqAmc,食彩櫻,02 2502 9948,http://syokusaisakura.blog.fc2.com/,
ChIJKeGCQ0qpQjQRZejvSTWWybg,食朝 早午餐,02 2522 1298,https://www.facebook.com/profile.php?id=100063831440966&mibextid=ZbWKwL,
ChIJi5TjC82pQjQRO4YwDB6S7WA,食肆天 民權西店,02 2595 5537,,
ChIJew2-LO2tQjQR00p4FijVT3M,食樂波,0926 451 068,https://www.facebook.com/SLPatNangKang/,
ChIJoavv1J2rQjQR2yzSRLI0rrY,食趣廚房,0963 582 652,,
ChIJoa5sLuGrQjQRjKcNahanV24,首爾韓國正統家庭,02 2502 3893,http://www.facebook.com/seoul.korean.family.restaurant/,
ChIJx6VEiIysQjQRl1-AZvg5blw,香投咖啡 Sanntou Café,02 2793 2989,https://www.facebook.com/sanntoucoffeetaipei/,
ChIJfV2lw-erQjQRm6B_784t6do,夏可義式廚房,02 2546 7625,,
ChIJ85whEZurQjQR5oeX9Aq3e2Q,夏綠沁私房義大利麵燉飯,02 2713 4533,https://www.facebook.com/IMcharlotte2021,
ChIJk1fboZmpQjQR_sb0-SnNvrg,孫立人將軍官邸（陸軍聯誼廳）,02 2321 6910,http://www.artgo.com.tw/,
